reward,loss,epsilon,length
-17.630000000000003,14.084803453580601,0.9384592161744048,158
-18.290000000000006,165.11441098388872,0.869762679586888,152
-19.490000000000002,252.00257006558505,0.7663881439990762,253
-25.0,283.11585446822744,0.6790253741346843,242
-21.02,247.08768038479786,0.6271204422527937,159
-15.289999999999997,285.1485038811052,0.5841284219037255,142
-16.41,258.07842583060267,0.5392077067902467,160
-14.65000000000001,236.16552970752642,0.47417133223350294,257
-14.370000000000005,289.102830682482,0.4390219713136189,154
-14.809999999999988,247.78276361227034,0.4052602501536315,160
-26.219999999999967,75.39060785483754,0.3417183345314964,341
-13.270000000000007,67.65054503354159,0.31638744618611153,154
-17.200000000000014,66.3856328952411,0.28032153902722823,242
-11.580000000000002,64.61539605113326,0.24811858267035847,244
-26.579999999999977,53.52298826760933,0.21961505805077597,244
-11.080000000000005,40.59317127307812,0.20445714562620906,143
-10.510000000000003,56.271173098683356,0.1887339572874918,160
-15.500000000000014,59.29703378283288,0.1672196353277786,242
-19.210000000000022,55.5076886739801,0.1273883261229073,544
8.71,58.54206762581729,0.10197059258269163,445
-19.340000000000003,35.67381699905274,0.0942701722079296,157
-14.140000000000008,30.688481211662292,0.08758821448346239,147
-5.250000000000018,27.705687030280146,0.07702378847068873,257
-38.81999999999965,26.620199998815853,0.04226520899753419,1200
-11.82,24.320817972907573,0.03563832579629468,341
-3.8699999999999966,20.89666968335708,0.03316196610862569,144
-4.729999999999974,22.558455397482632,0.026598331192685454,441
0.9799999999999951,25.61426189754084,0.02231601510991787,351
25.729999999999997,24.010586271547293,0.015490288925508364,730
-2.4600000000000195,25.16310045465368,0.012957420903537258,357
-12.960000000000004,14.259870988566702,0.011457424026812137,246
4.689999999999953,12.63219496642637,0.009995187929535779,342
0.8099999999999614,12.099596858679593,0.009995187929535779,546
1.8299999999999592,11.642127591221502,0.009995187929535779,437
-5.350000000000022,14.410438444217046,0.009995187929535779,540
32.68999999999978,11.753559507965262,0.009995187929535779,918
-4.200000000000012,13.344871696005477,0.009995187929535779,141
27.95999999999991,9.945085181973198,0.009995187929535779,440
-6.980000000000003,14.419309066975211,0.009995187929535779,254
-10.310000000000004,12.506351430881073,0.009995187929535779,241
-23.73999999999998,11.10056110943286,0.009995187929535779,349
6.279999999999944,7.029848462762721,0.009995187929535779,341
4.619999999999994,6.855534585661062,0.009995187929535779,537
-29.439999999999973,6.484090923857527,0.009995187929535779,147
-8.400000000000002,5.281615267831383,0.009995187929535779,141
-9.81999999999999,6.390036954208553,0.009995187929535779,341
-12.940000000000005,7.397386651320063,0.009995187929535779,157
-12.240000000000009,5.119257510939179,0.009995187929535779,339
-11.600000000000016,6.142543132934305,0.009995187929535779,252
-14.779999999999987,7.152498170629248,0.009995187929535779,143
-22.849999999999987,7.622660313279201,0.009995187929535779,156
-7.7900000000000285,11.06284625857741,0.009995187929535779,455
-9.330000000000009,11.017668176300917,0.009995187929535779,158
-5.40999999999999,12.125078015774488,0.009995187929535779,160
-11.219999999999999,11.076688374363401,0.009995187929535779,159
11.819999999999936,10.450232301127743,0.009995187929535779,355
-7.320000000000006,9.166986050845692,0.009995187929535779,159
10.73000000000009,9.690379293025531,0.009995187929535779,1023
10.760000000000332,10.277847484001972,0.009995187929535779,2766
-20.510000000000012,9.956325702458264,0.009995187929535779,251
-9.300000000000027,9.81563650618885,0.009995187929535779,727
0.7599999999999376,7.424370779503476,0.009995187929535779,440
2.3899999999999704,7.41227295650429,0.009995187929535779,251
-8.100000000000001,7.892942194186204,0.009995187929535779,141
1.7799999999999816,7.763269745213,0.009995187929535779,634
-1.9000000000000234,7.630911422662498,0.009995187929535779,242
-15.600000000000003,6.74561894743155,0.009995187929535779,141
-9.000000000000004,7.871738911044499,0.009995187929535779,242
-8.82,8.279675089319547,0.009995187929535779,240
-10.900000000000002,6.976460071742958,0.009995187929535779,141
7.25999999999997,6.2822330564621,0.009995187929535779,248
-8.700000000000001,7.43625661287426,0.009995187929535779,242
16.27000000000071,6.163181579932479,0.009995187929535779,2433
41.94000000000015,5.549672520428103,0.009995187929535779,4101
34.069999999998274,5.149893413875091,0.009995187929535779,4398
-5.910000000000073,4.80122071195926,0.009995187929535779,1120
67.42999999999971,4.478517404297376,0.009995187929535779,3411
-13.479999999999995,4.617778604636427,0.009995187929535779,244
0.31999999999996476,3.881602185262879,0.009995187929535779,739
13.519999999999946,3.8513884734175057,0.009995187929535779,537
-7.610000000000012,5.253357538580895,0.009995187929535779,160
-0.040000000000043556,8.580417396923785,0.009995187929535779,339
